Date,nvda,msft,googl,amzn,aapl,meta
2023-01-03,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-04,103.03177904302893,95.62568261181791,98.83302262872058,99.207643547432,101.03143507882393,102.108397226398
2023-01-05,99.6507251512702,92.79154746908993,96.72350319889324,96.85388375921303,99.96001743207762,101.76366784376737
2023-01-06,103.8002037164311,93.88513496769764,98.00267235006113,100.30296217333377,103.63798023200417,104.23283238805594
2023-01-09,109.17219426763782,94.79923158809909,98.76570066039358,101.79445458052155,104.06172610015221,103.79190002971083
2023-01-10,111.13516226425865,95.52133609451742,99.21453678388681,104.71918325117645,104.52546692047784,106.61376365256953
2023-01-11,111.7778479921181,98.40970195019278,102.69299086448223,110.80167405736483,106.73224212358272,106.53359861211501
2023-01-12,115.34055148014512,99.55337264690485,102.25535925564071,111.01141573275038,106.66827744546006,109.5959573563373
2023-01-13,118.05100433107481,99.85389792052996,103.36621917324482,114.33232707468726,107.74766436042937,109.81240789273356
2023-01-17,123.66051511688221,100.32138675158551,102.43489025484102,111.92030225275164,108.69115884305793,108.51369235643338
2023-01-18,121.39017191591475,98.4264093920604,102.24416336648139,111.23281219287841,108.10747651109276,106.63780823753686
2023-01-19,117.11490105535354,96.80690918585849,104.4097916244916,109.15870500850818,108.15545311574857,109.1470060303622
2023-01-20,124.61754487423238,100.26712995363913,109.9865174928005,113.31857416199121,110.23424942558728,111.72838684977997
2023-01-23,134.07614118346257,101.25219733510433,111.97259750062555,113.63318223007151,112.82483746593866,114.85489733504208
2023-01-24,134.57912364056227,101.02678381613623,109.62744686890744,112.23491032083194,113.96016406165923,114.75067539169763
2023-01-25,134.98428913382105,100.42990686872804,106.84468187933265,113.23700844878547,113.42449548711548,113.43594655598275
2023-01-26,138.3304322125373,103.51447756572702,109.42548096392638,115.61407780648952,115.10357757602725,118.08561744572602
2023-01-27,142.26335703711962,103.58125516319949,111.50132647135158,119.13306714907341,116.67865668974555,121.64502900378062
2023-01-30,133.85960744908056,101.30644761180096,108.77466168446723,117.1638352473939,114.33596428578947,117.89322381221967
2023-01-31,136.47921883004562,103.43516612622896,110.90662464556773,120.17012074125853,115.36741174886859,119.42440318433081
2023-02-01,146.3010743194192,105.49710704318449,112.69073874841173,122.52388941947348,116.2788929317978,122.75132627072922
2023-02-02,151.65207837040725,110.44328586472163,120.8931593893531,131.56607325054435,120.58850228409011,151.33076677097483
2023-02-03,147.39781401626132,107.83454467721248,117.57180140217729,120.47308291459228,123.53084032496781,149.53502305668758
2023-02-06,147.32100355883563,107.17503764717482,115.46228197234996,119.06315622061024,121.31606489300188,149.1582547573049
2023-02-07,154.89348234126382,111.67874967295933,120.78095035847977,118.9815905074045,123.65075706809694,153.6155073776966
2023-02-08,155.11701824445092,111.33231480107189,111.50132647135158,116.58122047021145,121.46794539880955,147.04986984882953
2023-02-09,156.039117182562,110.03423395270424,106.60905067744186,114.47214893161362,120.62844150711926,142.6326874307425
2023-02-10,148.55046436382895,109.8171676334202,106.11533611689474,113.73805751276225,120.92472242859206,139.61037425297957
2023-02-13,152.20398264689183,113.24816668105689,106.16021455394862,115.98695090828643,123.19892990127643,143.84318200519027
2023-02-14,160.46804897036776,113.6029748376274,106.23874966241979,116.17338301418691,122.67843203935618,143.88327684334016
2023-02-15,159.02197440620608,112.6949299369969,108.77466168446723,117.87462598675621,124.38409073993324,142.02341834178097
2023-02-16,153.6989123431164,109.69469856305567,107.170087206316,114.36728253891886,123.08684000743551,138.2395249617775
