Date,nvda,msft,googl,amzn,aapl,meta
2023-01-03,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-04,103.03178381065908,95.6256854047963,98.83302676818442,99.207643547432,101.03145072254938,102.10838987883257
2023-01-05,99.65072457080426,92.7915463357075,96.7235154734589,96.85388375921303,99.96003759435473,101.7636706444519
2023-01-06,103.8002124273182,93.8851412571769,98.00268474008938,100.30296217333377,103.6379646070418,104.2328292393001
2023-01-09,109.17219762782382,94.79922911813073,98.76568845964309,101.79445458052155,104.06172076015423,103.79188696241775
2023-01-10,111.13517648618436,95.52131901824518,99.21454155774401,104.71918325117645,104.52548262182827,106.61375260881
2023-01-11,111.77785314507926,98.40971116403996,102.69298067092298,110.80167405736483,106.73226109951177,106.53359135582797
2023-01-12,115.3405518789175,99.55338685001755,102.25537648381109,111.01141573275038,106.66829650595572,109.59598999270513
2023-01-13,118.05102736775505,99.85391049147104,103.36624307836406,114.33232707468726,107.7476773707558,109.81241183708347
2023-01-17,123.66051959337933,100.3213917115098,102.4349194470225,111.92030225275164,108.69114893957655,108.51370846042762
2023-01-18,121.39016928835515,98.42641994003326,102.2441620522427,111.23281219287841,108.1074751164431,106.6377899076084
2023-01-19,117.11494947916097,96.80691190055396,104.409788604086,109.15870500850818,108.15546712000284,109.14702297500527
2023-01-20,124.61753613651683,100.26714514387123,109.98652458042208,113.31857416199121,110.23429166605064,111.7283925545667
2023-01-23,134.0761665564609,101.25219485752433,111.97261678890915,113.63318223007151,112.82482058828495,114.85491527067562
2023-01-24,134.57912104062711,101.02679236283312,109.62746451356476,112.23491032083194,113.96017356551202,114.75066748735642
2023-01-25,134.98429067440338,100.42991739212393,106.84469081139818,113.23700844878547,113.42450411820013,113.43596386060435
2023-01-26,138.33044771111165,103.51448632002325,109.42548406736141,115.61407780648952,115.10356851291536,118.08562423068028
2023-01-27,142.26335386032773,103.58127586052474,111.50134344752658,119.13306714907341,116.67866879164389,121.64502755919999
2023-01-30,133.8595915175243,101.3064544432977,108.77469362233295,117.1638352473939,114.33598101798104,117.89322737721561
2023-01-31,136.4792305884669,103.43517984292838,110.90663378019525,120.17012074125853,115.36740699600678,119.42438977200014
2023-02-01,146.30109998620983,105.49712221112499,112.69076278218928,122.52388941947348,116.27888389578769,122.75133408239121
2023-02-02,151.65211319036544,110.4432648857164,120.8931669804725,131.56607325054435,120.58848910742977,151.33078387809877
2023-02-03,147.39784537243733,107.83453482038618,117.57180748794751,120.47308291459228,123.53082329422233,149.5350142703769
2023-02-06,147.32102585003602,107.17504262137328,115.46229619322199,119.06315622061024,121.3160647076716,149.15824530426508
2023-02-07,154.89347026057555,111.67876398538219,120.78095370594725,118.9815905074045,123.65076000020538,153.61552112876103
2023-02-08,155.11702040545237,111.33233840068569,111.50134344752658,116.58122047021145,121.46799608269447,147.04986773331717
2023-02-09,156.03912140872066,110.0342090545814,106.60906707048964,114.47214893161362,120.62845151307503,142.63266638136992
2023-02-10,148.5504849632453,109.8171837296227,106.11533900640482,113.73805751276225,120.92474243889325,139.61039144858017
2023-02-13,152.2039734364493,113.24817824221853,106.16022259224387,115.98695090828643,123.1989497434395,143.8432083799956
2023-02-14,160.46806028305326,113.60297448758018,106.23878395220876,116.17338301418691,122.67844868910629,143.88328285254428
2023-02-15,159.02201279418475,112.69495958650238,108.77469362233295,117.87462598675621,124.3840887021887,142.02340147347533
2023-02-16,153.69895336068075,109.69470911758916,107.17010758355032,114.36728253891886,123.08681993465838,138.23953925187507
2023-02-17,149.40972999271548,107.98329304654557,105.86848359421757,113.26030912827456,122.15793526251124,138.5922955349579
2023-02-21,144.28921536593165,105.72788166827918,102.99595996008317,110.20741338543583,118.89878456755821,137.9509439716781
2023-02-22,144.98080445510553,105.24248098571233,102.83887171957404,111.61734007941789,119.24312935824521,137.18133194205004
2023-02-23,165.30913056037974,106.6066057660964,101.9860835886319,111.65229554364949,119.63549089701557,137.91888193206222
2023-02-24,162.66852616144848,104.28425513877852,100.01121443156839,108.94896333312265,117.48143062690313,136.59614125660795
2023-02-27,164.1704545181749,104.67759808123107,100.84155645966344,109.25192550645639,118.45035193826637,135.91471522077944
2023-02-28,162.17954856260803,104.36794221822767,101.05475995729034,109.79958481940729,118.04195594819066,140.2437305789272
2023-03-01,158.5609622925506,103.04984956243446,101.39138254115572,107.39920589221823,116.36034286754263,139.0251761473687
2023-03-02,162.86412253567372,105.07511333588143,103.23159232084687,107.35259564324411,116.84080728265972,139.91502390252745
